entidad,id,etiqueta,año,de_quien_habla,campo,valor,afirma,nivel,enlace,estado,detalle
carroza,1998-sueno-de-una-nina-a-2,somarriba-susi_1998_sueno-nina,1998,Sueño de Una Niña,puesto en el palmarés,2,Palmarés de batalladeflores.net,1,http://batalladeflores.net/el-sueno-de-una-nina/,publicado,
carroza,1998-sueno-de-una-nina-a-2,somarriba-susi_1998_sueno-nina,1998,Sueño de Una Niña,puesto en el palmarés,2,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/el-sueno-de-una-nina/,publicado,
carroza,1998-sueno-de-una-nina-a-2,somarriba-susi_1998_sueno-nina,1998,Sueño de Una Niña,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/el-sueno-de-una-nina/,retirada por nosotros,las categorías A y B no existían en 1998: nacen con el reglamento municipal de 2011
carroza,1998-sueno-de-una-nina-a-2,somarriba-susi_1998_sueno-nina,1998,Sueño de Una Niña,"grupo, tal y como lo escribe la fuente",Belén Somarriba y Susi,Palmarés de batalladeflores.net,1,http://batalladeflores.net/el-sueno-de-una-nina/,publicado,
carroza,1998-sueno-de-una-nina-a-2,somarriba-susi_1998_sueno-nina,1998,Sueño de Una Niña,"grupo, tal y como lo escribe la fuente",Belén y Susi,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/el-sueno-de-una-nina/,descartado,otra fuente dice otra cosa y se muestra la suya
carroza,1998-sueno-de-una-nina-a-2,somarriba-susi_1998_sueno-nina,1998,Sueño de Una Niña,"grupo, en nuestra forma unificada",Belén Somarriba y Susi,Palmarés de batalladeflores.net,1,http://batalladeflores.net/el-sueno-de-una-nina/,publicado,
carroza,1998-sueno-de-una-nina-a-2,somarriba-susi_1998_sueno-nina,1998,Sueño de Una Niña,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/1619-suenodeunanina-1619.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1998el-sueno-de-una-nina2p.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1998-nobleza-a-3,herboso_1998_nobleza,1998,Nobleza,título de la carroza,Nobleza,Palmarés de batalladeflores.net,1,http://batalladeflores.net/nobleza/,publicado,
carroza,1998-nobleza-a-3,herboso_1998_nobleza,1998,Nobleza,puesto en el palmarés,3,Palmarés de batalladeflores.net,1,http://batalladeflores.net/nobleza/,publicado,
carroza,1998-nobleza-a-3,herboso_1998_nobleza,1998,Nobleza,puesto en el palmarés,3,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/nobleza/,publicado,
carroza,1998-nobleza-a-3,herboso_1998_nobleza,1998,Nobleza,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/nobleza/,retirada por nosotros,las categorías A y B no existían en 1998: nacen con el reglamento municipal de 2011
carroza,1998-nobleza-a-3,herboso_1998_nobleza,1998,Nobleza,"grupo, tal y como lo escribe la fuente",Remigio Herboso,Palmarés de batalladeflores.net,1,http://batalladeflores.net/nobleza/,publicado,
carroza,1998-nobleza-a-3,herboso_1998_nobleza,1998,Nobleza,"grupo, tal y como lo escribe la fuente",Remigio Herboso,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/nobleza/,publicado,
carroza,1998-nobleza-a-3,herboso_1998_nobleza,1998,Nobleza,"grupo, en nuestra forma unificada",Remigio Herboso,Palmarés de batalladeflores.net,1,http://batalladeflores.net/nobleza/,publicado,
carroza,1998-nobleza-a-3,herboso_1998_nobleza,1998,Nobleza,"grupo, en nuestra forma unificada",Remigio Herboso,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/nobleza/,publicado,
carroza,1998-nobleza-a-3,herboso_1998_nobleza,1998,Nobleza,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/2408-nobleza-2408.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1998nobleza3p.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1999-sabor-tropical-a-1,angel-sainz_1999_sabor-tropical,1999,Sabor Tropical,título de la carroza,Sabor Tropical,Palmarés de batalladeflores.net,1,http://batalladeflores.net/sabor-tropical/,publicado,
carroza,1999-sabor-tropical-a-1,angel-sainz_1999_sabor-tropical,1999,Sabor Tropical,puesto en el palmarés,1,Palmarés de batalladeflores.net,1,http://batalladeflores.net/sabor-tropical/,publicado,
carroza,1999-sabor-tropical-a-1,angel-sainz_1999_sabor-tropical,1999,Sabor Tropical,puesto en el palmarés,1,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/sabor-tropical/,publicado,
carroza,1999-sabor-tropical-a-1,angel-sainz_1999_sabor-tropical,1999,Sabor Tropical,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/sabor-tropical/,retirada por nosotros,las categorías A y B no existían en 1999: nacen con el reglamento municipal de 2011
carroza,1999-sabor-tropical-a-1,angel-sainz_1999_sabor-tropical,1999,Sabor Tropical,"grupo, tal y como lo escribe la fuente",Ángel Sainz,Palmarés de batalladeflores.net,1,http://batalladeflores.net/sabor-tropical/,publicado,
carroza,1999-sabor-tropical-a-1,angel-sainz_1999_sabor-tropical,1999,Sabor Tropical,"grupo, tal y como lo escribe la fuente",Ángel Sainz,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/sabor-tropical/,publicado,
carroza,1999-sabor-tropical-a-1,angel-sainz_1999_sabor-tropical,1999,Sabor Tropical,"grupo, en nuestra forma unificada",Ángel Sainz,Palmarés de batalladeflores.net,1,http://batalladeflores.net/sabor-tropical/,publicado,
carroza,1999-sabor-tropical-a-1,angel-sainz_1999_sabor-tropical,1999,Sabor Tropical,"grupo, en nuestra forma unificada",Ángel Sainz,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/sabor-tropical/,publicado,
carroza,1999-sabor-tropical-a-1,angel-sainz_1999_sabor-tropical,1999,Sabor Tropical,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/1471-sabortropical-1471.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1999sabortropical1p.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1999-magia-de-brujo-a-2,oruna_1999_magia-brujo,1999,Magia de Brujo,título de la carroza,Magia de Brujo,Palmarés de batalladeflores.net,1,http://batalladeflores.net/magia-de-brujo/,publicado,
carroza,1999-magia-de-brujo-a-2,oruna_1999_magia-brujo,1999,Magia de Brujo,puesto en el palmarés,2,Palmarés de batalladeflores.net,1,http://batalladeflores.net/magia-de-brujo/,publicado,
carroza,1999-magia-de-brujo-a-2,oruna_1999_magia-brujo,1999,Magia de Brujo,puesto en el palmarés,2,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/magia-de-brujo/,publicado,
carroza,1999-magia-de-brujo-a-2,oruna_1999_magia-brujo,1999,Magia de Brujo,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/magia-de-brujo/,retirada por nosotros,las categorías A y B no existían en 1999: nacen con el reglamento municipal de 2011
carroza,1999-magia-de-brujo-a-2,oruna_1999_magia-brujo,1999,Magia de Brujo,"grupo, tal y como lo escribe la fuente",Hermanos Oruña,Palmarés de batalladeflores.net,1,http://batalladeflores.net/magia-de-brujo/,publicado,
carroza,1999-magia-de-brujo-a-2,oruna_1999_magia-brujo,1999,Magia de Brujo,"grupo, tal y como lo escribe la fuente",Hermanos Oruña,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/magia-de-brujo/,publicado,
carroza,1999-magia-de-brujo-a-2,oruna_1999_magia-brujo,1999,Magia de Brujo,"grupo, en nuestra forma unificada",Carrozas Oruña,Decisión nuestra al unificar el nombre del grupo,2,,publicado,«Hermanos Oruña» → «Carrozas Oruña»: el plegado usa otro nombre para el mismo grupo
carroza,1999-magia-de-brujo-a-2,oruna_1999_magia-brujo,1999,Magia de Brujo,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/1999-magiadebrujo-1999.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1999magiadebrujo2p.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1999-sonrisa-bajo-la-lona-a-3,angel-exposito_1999_sonrisa-bajo-lona,1999,Sonrisa bajo La Lona,título de la carroza,Sonrisa bajo La Lona,Palmarés de batalladeflores.net,1,http://batalladeflores.net/sonrisas-bajo-la-lona/,publicado,
carroza,1999-sonrisa-bajo-la-lona-a-3,angel-exposito_1999_sonrisa-bajo-lona,1999,Sonrisa bajo La Lona,puesto en el palmarés,3,Palmarés de batalladeflores.net,1,http://batalladeflores.net/sonrisas-bajo-la-lona/,publicado,
carroza,1999-sonrisa-bajo-la-lona-a-3,angel-exposito_1999_sonrisa-bajo-lona,1999,Sonrisa bajo La Lona,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/sonrisas-bajo-la-lona/,retirada por nosotros,las categorías A y B no existían en 1999: nacen con el reglamento municipal de 2011
carroza,1999-sonrisa-bajo-la-lona-a-3,angel-exposito_1999_sonrisa-bajo-lona,1999,Sonrisa bajo La Lona,"grupo, tal y como lo escribe la fuente",Ángel Expósito,Palmarés de batalladeflores.net,1,http://batalladeflores.net/sonrisas-bajo-la-lona/,publicado,
carroza,1999-sonrisa-bajo-la-lona-a-3,angel-exposito_1999_sonrisa-bajo-lona,1999,Sonrisa bajo La Lona,"grupo, en nuestra forma unificada",Ángel Expósito,Palmarés de batalladeflores.net,1,http://batalladeflores.net/sonrisas-bajo-la-lona/,publicado,
carroza,1999-el-regreso-de-barbarroja-a-4,susi-cevi_1999_regreso-barbarroja,1999,El Regreso de Barbarroja,título de la carroza,El Regreso de Barbarroja,Palmarés de batalladeflores.net,1,http://batalladeflores.net/el-regreso-de-barbaroja/,publicado,
carroza,1999-el-regreso-de-barbarroja-a-4,susi-cevi_1999_regreso-barbarroja,1999,El Regreso de Barbarroja,puesto en el palmarés,4,Palmarés de batalladeflores.net,1,http://batalladeflores.net/el-regreso-de-barbaroja/,publicado,
carroza,1999-el-regreso-de-barbarroja-a-4,susi-cevi_1999_regreso-barbarroja,1999,El Regreso de Barbarroja,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/el-regreso-de-barbaroja/,retirada por nosotros,las categorías A y B no existían en 1999: nacen con el reglamento municipal de 2011
carroza,1999-el-regreso-de-barbarroja-a-4,susi-cevi_1999_regreso-barbarroja,1999,El Regreso de Barbarroja,"grupo, tal y como lo escribe la fuente","Belén, Susi y Cevi",Palmarés de batalladeflores.net,1,http://batalladeflores.net/el-regreso-de-barbaroja/,publicado,
carroza,1999-el-regreso-de-barbarroja-a-4,susi-cevi_1999_regreso-barbarroja,1999,El Regreso de Barbarroja,"grupo, en nuestra forma unificada","Belén, Susi y Cevi",Palmarés de batalladeflores.net,1,http://batalladeflores.net/el-regreso-de-barbaroja/,publicado,
carroza,1999-porcelana-a-5,angel-sainz_1999_porcelana,1999,Porcelana,título de la carroza,Porcelana,Palmarés de batalladeflores.net,1,http://batalladeflores.net/porcelana/,publicado,
carroza,1999-porcelana-a-5,angel-sainz_1999_porcelana,1999,Porcelana,puesto en el palmarés,5,Palmarés de batalladeflores.net,1,http://batalladeflores.net/porcelana/,publicado,
carroza,1999-porcelana-a-5,angel-sainz_1999_porcelana,1999,Porcelana,puesto en el palmarés,5,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/porcelana/,publicado,
carroza,1999-porcelana-a-5,angel-sainz_1999_porcelana,1999,Porcelana,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/porcelana/,retirada por nosotros,las categorías A y B no existían en 1999: nacen con el reglamento municipal de 2011
carroza,1999-porcelana-a-5,angel-sainz_1999_porcelana,1999,Porcelana,"grupo, tal y como lo escribe la fuente",Ángel Sainz,Palmarés de batalladeflores.net,1,http://batalladeflores.net/porcelana/,publicado,
carroza,1999-porcelana-a-5,angel-sainz_1999_porcelana,1999,Porcelana,"grupo, tal y como lo escribe la fuente",Ángel Sainz,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/porcelana/,publicado,
carroza,1999-porcelana-a-5,angel-sainz_1999_porcelana,1999,Porcelana,"grupo, en nuestra forma unificada",Ángel Sainz,Palmarés de batalladeflores.net,1,http://batalladeflores.net/porcelana/,publicado,
carroza,1999-porcelana-a-5,angel-sainz_1999_porcelana,1999,Porcelana,"grupo, en nuestra forma unificada",Ángel Sainz,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/porcelana/,publicado,
carroza,1999-porcelana-a-5,angel-sainz_1999_porcelana,1999,Porcelana,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/1470-porcelana-1470.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1999porcelana5p.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1999-gargola-a-6,alan-exposito_1999_gargola,1999,Gárgola,título de la carroza,Gárgola,Palmarés de batalladeflores.net,1,http://batalladeflores.net/gargola/,publicado,
carroza,1999-gargola-a-6,alan-exposito_1999_gargola,1999,Gárgola,puesto en el palmarés,6,Palmarés de batalladeflores.net,1,http://batalladeflores.net/gargola/,publicado,
carroza,1999-gargola-a-6,alan-exposito_1999_gargola,1999,Gárgola,categoría,A,Palmarés de batalladeflores.net,1,http://batalladeflores.net/gargola/,retirada por nosotros,las categorías A y B no existían en 1999: nacen con el reglamento municipal de 2011
carroza,1999-gargola-a-6,alan-exposito_1999_gargola,1999,Gárgola,"grupo, tal y como lo escribe la fuente",Edgar y Alan Expósito,Palmarés de batalladeflores.net,1,http://batalladeflores.net/gargola/,publicado,
carroza,1999-gargola-a-6,alan-exposito_1999_gargola,1999,Gárgola,"grupo, tal y como lo escribe la fuente",Edgar y Alan Expósito,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/gargola/,publicado,
carroza,1999-gargola-a-6,alan-exposito_1999_gargola,1999,Gárgola,"grupo, en nuestra forma unificada",Edgar y Alan Expósito,Palmarés de batalladeflores.net,1,http://batalladeflores.net/gargola/,publicado,
carroza,1999-gargola-a-6,alan-exposito_1999_gargola,1999,Gárgola,"grupo, en nuestra forma unificada",Edgar y Alan Expósito,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/gargola/,publicado,
carroza,1999-gargola-a-6,alan-exposito_1999_gargola,1999,Gárgola,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/1694-gargola-1694.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1999gargola.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1999-es-la-hora-x-8,grupo-amigos_1999_es-hora,1999,Es la Hora,título de la carroza,Es la Hora,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/es-la-hora-8/,publicado,
carroza,1999-es-la-hora-x-8,grupo-amigos_1999_es-hora,1999,Es la Hora,puesto en el palmarés,8,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/es-la-hora-8/,publicado,
carroza,1999-es-la-hora-x-8,grupo-amigos_1999_es-hora,1999,Es la Hora,"grupo, tal y como lo escribe la fuente",Grupo Amigos,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/es-la-hora-8/,publicado,
carroza,1999-es-la-hora-x-8,grupo-amigos_1999_es-hora,1999,Es la Hora,"grupo, en nuestra forma unificada",Grupo Amigos,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/es-la-hora-8/,publicado,
carroza,1999-es-la-hora-x-8,grupo-amigos_1999_es-hora,1999,Es la Hora,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/1885-eslahora-1885.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1999eslahora8.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1999-noche-de-hadas-x-11,gomez_1999_noche-hadas,1999,Noche de Hadas,título de la carroza,Noche de Hadas,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/noche-de-hadas/,publicado,
carroza,1999-noche-de-hadas-x-11,gomez_1999_noche-hadas,1999,Noche de Hadas,puesto en el palmarés,11,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/noche-de-hadas/,publicado,
carroza,1999-noche-de-hadas-x-11,gomez_1999_noche-hadas,1999,Noche de Hadas,"grupo, tal y como lo escribe la fuente",Eduardo Gómez,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/noche-de-hadas/,publicado,
carroza,1999-noche-de-hadas-x-11,gomez_1999_noche-hadas,1999,Noche de Hadas,"grupo, en nuestra forma unificada",Eduardo Gómez,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/noche-de-hadas/,publicado,
carroza,1999-noche-de-hadas-x-11,gomez_1999_noche-hadas,1999,Noche de Hadas,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/1723-nochedehadas-1723.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1999nochedehadas11p.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
carroza,1999-alegoria-griega-x-na,federico-vivanco_1999_alegoria-griega,1999,Alegoría Griega,título de la carroza,Alegoría Griega,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/alegoria-griega/,publicado,
carroza,1999-alegoria-griega-x-na,federico-vivanco_1999_alegoria-griega,1999,Alegoría Griega,"grupo, tal y como lo escribe la fuente",Federico Vivanco,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/alegoria-griega/,publicado,
carroza,1999-alegoria-griega-x-na,federico-vivanco_1999_alegoria-griega,1999,Alegoría Griega,"grupo, en nuestra forma unificada",Federico Vivanco,Ficha de carroza en batalladeflores.net,1,https://www.batalladeflores.net/alegoria-griega/,publicado,
carroza,1999-alegoria-griega-x-na,federico-vivanco_1999_alegoria-griega,1999,Alegoría Griega,esta foto es de esta carroza,batalla_de_flores/fotos/archivo/1774-alegoriagriega-1774.jpg,batalladeflores.net,1,https://www.batalladeflores.net/wp-content/uploads/2013/08/1999alegoriagriega.jpg,publicado,publicada en la ficha de esta carroza en batalladeflores.net
